Date,Value,Unit
26/09/2024 20:30,67.6,kWh
26/09/2024 21:00,69.2,kWh
26/09/2024 21:30,68,kWh
26/09/2024 22:00,66.2,kWh
26/09/2024 22:30,64.8,kWh
26/09/2024 23:00,65.6,kWh
26/09/2024 23:30,65.6,kWh
27/09/2024 00:00,66.4,kWh
27/09/2024 00:30,72,kWh
27/09/2024 01:00,69.6,kWh
27/09/2024 01:30,70.2,kWh
27/09/2024 02:00,70.2,kWh
27/09/2024 02:30,70.8,kWh
27/09/2024 03:00,72.2,kWh
27/09/2024 03:30,71.2,kWh
27/09/2024 04:00,72.8,kWh
27/09/2024 04:30,74.2,kWh
27/09/2024 05:00,73.4,kWh
27/09/2024 05:30,74.6,kWh
27/09/2024 06:00,72.4,kWh
27/09/2024 06:30,70.4,kWh
27/09/2024 07:00,87.6,kWh
27/09/2024 07:30,106.4,kWh
27/09/2024 08:00,114.4,kWh
27/09/2024 08:30,120.2,kWh
27/09/2024 09:00,127,kWh
27/09/2024 09:30,115.6,kWh
27/09/2024 10:00,119.6,kWh
27/09/2024 10:30,122.4,kWh
27/09/2024 11:00,122,kWh
27/09/2024 11:30,123.4,kWh
27/09/2024 12:00,125.4,kWh
27/09/2024 12:30,120.2,kWh
27/09/2024 13:00,119.6,kWh
27/09/2024 13:30,110,kWh
27/09/2024 14:00,110.2,kWh
27/09/2024 14:30,106,kWh
27/09/2024 15:00,97.2,kWh
27/09/2024 15:30,94.2,kWh
27/09/2024 16:00,97,kWh
27/09/2024 16:30,91.8,kWh
27/09/2024 17:00,89.8,kWh
27/09/2024 17:30,83.6,kWh
27/09/2024 18:00,82,kWh
27/09/2024 18:30,76,kWh
27/09/2024 19:00,75.2,kWh
27/09/2024 19:30,70.2,kWh
27/09/2024 20:00,68.2,kWh
27/09/2024 20:30,65.8,kWh
27/09/2024 21:00,66,kWh
27/09/2024 21:30,68.2,kWh
27/09/2024 22:00,64.4,kWh
27/09/2024 22:30,65,kWh
27/09/2024 23:00,64.6,kWh
27/09/2024 23:30,63.6,kWh
28/09/2024 00:00,67.6,kWh
28/09/2024 00:30,74,kWh
28/09/2024 01:00,74.8,kWh
28/09/2024 01:30,73.2,kWh
28/09/2024 02:00,75,kWh
28/09/2024 02:30,81,kWh
28/09/2024 03:00,80.2,kWh
28/09/2024 03:30,80.6,kWh
28/09/2024 04:00,81.4,kWh
28/09/2024 04:30,81.6,kWh
28/09/2024 05:00,80.4,kWh
28/09/2024 05:30,82,kWh
28/09/2024 06:00,76.8,kWh
28/09/2024 06:30,69.4,kWh
28/09/2024 07:00,70.8,kWh
28/09/2024 07:30,69.8,kWh
28/09/2024 08:00,68.8,kWh
28/09/2024 08:30,69.2,kWh
28/09/2024 09:00,69,kWh
28/09/2024 09:30,68.6,kWh
28/09/2024 10:00,69.4,kWh
28/09/2024 10:30,69.4,kWh
28/09/2024 11:00,69.6,kWh
28/09/2024 11:30,68.6,kWh
28/09/2024 12:00,69.6,kWh
28/09/2024 12:30,68,kWh
28/09/2024 13:00,68.4,kWh
28/09/2024 13:30,69.2,kWh
28/09/2024 14:00,69.4,kWh
28/09/2024 14:30,69,kWh
28/09/2024 15:00,68.4,kWh
28/09/2024 15:30,68.6,kWh
28/09/2024 16:00,66.4,kWh
28/09/2024 16:30,67.2,kWh
28/09/2024 17:00,67.6,kWh
28/09/2024 17:30,67,kWh
28/09/2024 18:00,69,kWh
28/09/2024 18:30,69.4,kWh
28/09/2024 19:00,68.8,kWh
28/09/2024 19:30,70.6,kWh
28/09/2024 20:00,69,kWh
28/09/2024 20:30,67.2,kWh
28/09/2024 21:00,67.8,kWh
28/09/2024 21:30,68.8,kWh
28/09/2024 22:00,68.6,kWh
28/09/2024 22:30,67,kWh
28/09/2024 23:00,66.8,kWh
28/09/2024 23:30,68,kWh
29/09/2024 00:00,68.8,kWh
29/09/2024 00:30,74.6,kWh
29/09/2024 01:00,75,kWh
29/09/2024 01:30,77,kWh
29/09/2024 02:00,76,kWh
29/09/2024 02:30,78,kWh
29/09/2024 03:00,77.2,kWh
29/09/2024 03:30,79.2,kWh
29/09/2024 04:00,80,kWh
29/09/2024 04:30,79.8,kWh
29/09/2024 05:00,82,kWh
29/09/2024 05:30,81.2,kWh
29/09/2024 06:00,78.6,kWh
29/09/2024 06:30,72.2,kWh
29/09/2024 07:00,73.6,kWh
29/09/2024 07:30,73.4,kWh
29/09/2024 08:00,72.4,kWh
29/09/2024 08:30,72,kWh
29/09/2024 09:00,72.6,kWh
29/09/2024 09:30,70.2,kWh
29/09/2024 10:00,72,kWh
29/09/2024 10:30,71.2,kWh
29/09/2024 11:00,72.2,kWh
29/09/2024 11:30,73.2,kWh
29/09/2024 12:00,70.4,kWh
29/09/2024 12:30,70.4,kWh
29/09/2024 13:00,70,kWh
29/09/2024 13:30,71.6,kWh
29/09/2024 14:00,68.6,kWh
29/09/2024 14:30,71.2,kWh
29/09/2024 15:00,70.4,kWh
29/09/2024 15:30,69.6,kWh
29/09/2024 16:00,70.6,kWh
29/09/2024 16:30,71,kWh
29/09/2024 17:00,70.6,kWh
29/09/2024 17:30,70.8,kWh
29/09/2024 18:00,70.6,kWh
29/09/2024 18:30,72.8,kWh
29/09/2024 19:00,72.6,kWh
29/09/2024 19:30,72.6,kWh
29/09/2024 20:00,73,kWh
29/09/2024 20:30,72.2,kWh
29/09/2024 21:00,71.2,kWh
29/09/2024 21:30,72.4,kWh
29/09/2024 22:00,71.6,kWh
29/09/2024 22:30,71,kWh
29/09/2024 23:00,69.4,kWh
29/09/2024 23:30,69.8,kWh
30/09/2024 00:00,78.4,kWh
30/09/2024 00:30,84.8,kWh
30/09/2024 01:00,83.6,kWh
30/09/2024 01:30,80.6,kWh
30/09/2024 02:00,80.8,kWh
30/09/2024 02:30,81,kWh
30/09/2024 03:00,81,kWh
30/09/2024 03:30,80.2,kWh
30/09/2024 04:00,80.4,kWh
30/09/2024 04:30,80.4,kWh
30/09/2024 05:00,80.8,kWh
30/09/2024 05:30,79.8,kWh
30/09/2024 06:00,75.6,kWh
30/09/2024 06:30,70.2,kWh
30/09/2024 07:00,85.4,kWh
30/09/2024 07:30,109,kWh
30/09/2024 08:00,119.2,kWh
30/09/2024 08:30,123.6,kWh
30/09/2024 09:00,120.6,kWh
30/09/2024 09:30,125.4,kWh
30/09/2024 10:00,123.8,kWh
30/09/2024 10:30,121,kWh
30/09/2024 11:00,123,kWh
30/09/2024 11:30,126.4,kWh
30/09/2024 12:00,125.4,kWh
30/09/2024 12:30,123.2,kWh
30/09/2024 13:00,126,kWh
30/09/2024 13:30,127.8,kWh
30/09/2024 14:00,127.2,kWh
30/09/2024 14:30,121.4,kWh
30/09/2024 15:00,117,kWh
30/09/2024 15:30,116.4,kWh
30/09/2024 16:00,114.8,kWh
30/09/2024 16:30,111.4,kWh
30/09/2024 17:00,111.6,kWh
30/09/2024 17:30,102.2,kWh
30/09/2024 18:00,94.2,kWh
30/09/2024 18:30,89.8,kWh
30/09/2024 19:00,85.6,kWh
30/09/2024 19:30,71.4,kWh
30/09/2024 20:00,67.6,kWh
30/09/2024 20:30,67,kWh
30/09/2024 21:00,67.4,kWh
30/09/2024 21:30,66.6,kWh
30/09/2024 22:00,66.2,kWh
30/09/2024 22:30,64.2,kWh
30/09/2024 23:00,65.4,kWh
30/09/2024 23:30,63.8,kWh
01/10/2024 00:00,68,kWh
01/10/2024 00:30,71,kWh
01/10/2024 01:00,71.6,kWh
01/10/2024 01:30,74.8,kWh
01/10/2024 02:00,72.8,kWh
01/10/2024 02:30,72.6,kWh
01/10/2024 03:00,70.6,kWh
01/10/2024 03:30,70.6,kWh
01/10/2024 04:00,72.4,kWh
01/10/2024 04:30,73.2,kWh
01/10/2024 05:00,73.4,kWh
01/10/2024 05:30,73,kWh
01/10/2024 06:00,70.6,kWh
01/10/2024 06:30,68.6,kWh
01/10/2024 07:00,85,kWh
01/10/2024 07:30,118.4,kWh
01/10/2024 08:00,120.6,kWh
01/10/2024 08:30,119.8,kWh
01/10/2024 09:00,116.6,kWh
01/10/2024 09:30,131.4,kWh
01/10/2024 10:00,134.8,kWh
01/10/2024 10:30,136.2,kWh
01/10/2024 11:00,133.4,kWh
01/10/2024 11:30,119,kWh
01/10/2024 12:00,124.8,kWh
01/10/2024 12:30,125.8,kWh
01/10/2024 13:00,124,kWh
01/10/2024 13:30,122,kWh
01/10/2024 14:00,125.2,kWh
01/10/2024 14:30,122,kWh
01/10/2024 15:00,122.6,kWh
01/10/2024 15:30,117,kWh
01/10/2024 16:00,117,kWh
01/10/2024 16:30,112.6,kWh
01/10/2024 17:00,106,kWh
01/10/2024 17:30,100.2,kWh
01/10/2024 18:00,103.6,kWh
01/10/2024 18:30,104.2,kWh
01/10/2024 19:00,93.8,kWh
01/10/2024 19:30,70.2,kWh
01/10/2024 20:00,67.2,kWh
01/10/2024 20:30,69.6,kWh
01/10/2024 21:00,67.8,kWh
01/10/2024 21:30,66.2,kWh
01/10/2024 22:00,66.4,kWh
01/10/2024 22:30,65,kWh
01/10/2024 23:00,65,kWh
01/10/2024 23:30,65.2,kWh
02/10/2024 00:00,67.6,kWh
02/10/2024 00:30,70.2,kWh
02/10/2024 01:00,70.6,kWh
02/10/2024 01:30,70.8,kWh
02/10/2024 02:00,70.4,kWh
02/10/2024 02:30,69.4,kWh
02/10/2024 03:00,71.4,kWh
02/10/2024 03:30,69.2,kWh
02/10/2024 04:00,73,kWh
02/10/2024 04:30,71.6,kWh
02/10/2024 05:00,72.4,kWh
02/10/2024 05:30,73.2,kWh
02/10/2024 06:00,71,kWh
02/10/2024 06:30,69.2,kWh
02/10/2024 07:00,88.8,kWh
02/10/2024 07:30,110.8,kWh
02/10/2024 08:00,119.4,kWh
02/10/2024 08:30,120,kWh
02/10/2024 09:00,127.8,kWh
02/10/2024 09:30,123.2,kWh
02/10/2024 10:00,119.8,kWh
02/10/2024 10:30,124.2,kWh
02/10/2024 11:00,122.2,kWh
02/10/2024 11:30,123.6,kWh
02/10/2024 12:00,123.8,kWh
02/10/2024 12:30,126.4,kWh
02/10/2024 13:00,119.6,kWh
02/10/2024 13:30,104.8,kWh
02/10/2024 14:00,102,kWh
02/10/2024 14:30,102.4,kWh
02/10/2024 15:00,104.4,kWh
02/10/2024 15:30,100.4,kWh
02/10/2024 16:00,97.2,kWh
02/10/2024 16:30,97.2,kWh
02/10/2024 17:00,95.6,kWh
02/10/2024 17:30,94.2,kWh
02/10/2024 18:00,92.4,kWh
02/10/2024 18:30,90.6,kWh
02/10/2024 19:00,84.4,kWh
02/10/2024 19:30,70,kWh
02/10/2024 20:00,66.6,kWh
02/10/2024 20:30,69.4,kWh
02/10/2024 21:00,66.2,kWh
02/10/2024 21:30,67.8,kWh
02/10/2024 22:00,65.8,kWh
02/10/2024 22:30,64.8,kWh
02/10/2024 23:00,64.6,kWh
02/10/2024 23:30,64.2,kWh
03/10/2024 00:00,67.6,kWh
03/10/2024 00:30,73.2,kWh
03/10/2024 01:00,75.6,kWh
03/10/2024 01:30,73.2,kWh
03/10/2024 02:00,74.8,kWh
03/10/2024 02:30,75,kWh
03/10/2024 03:00,79.4,kWh
03/10/2024 03:30,79.4,kWh
03/10/2024 04:00,81.6,kWh
03/10/2024 04:30,80.6,kWh
03/10/2024 05:00,81.4,kWh
03/10/2024 05:30,83.4,kWh
03/10/2024 06:00,77.2,kWh
03/10/2024 06:30,74.2,kWh
03/10/2024 07:00,96.2,kWh
03/10/2024 07:30,129.4,kWh
03/10/2024 08:00,125.6,kWh
03/10/2024 08:30,127.4,kWh
03/10/2024 09:00,123.8,kWh
03/10/2024 09:30,133,kWh
03/10/2024 10:00,129.8,kWh
03/10/2024 10:30,129.2,kWh
03/10/2024 11:00,127.8,kWh
03/10/2024 11:30,127,kWh
03/10/2024 12:00,130.4,kWh
03/10/2024 12:30,129.2,kWh
03/10/2024 13:00,127.4,kWh
03/10/2024 13:30,130,kWh
03/10/2024 14:00,128.4,kWh
03/10/2024 14:30,128.2,kWh
03/10/2024 15:00,129.4,kWh
03/10/2024 15:30,128.8,kWh
03/10/2024 16:00,127.8,kWh
03/10/2024 16:30,114.2,kWh
03/10/2024 17:00,107.6,kWh
03/10/2024 17:30,100.2,kWh
03/10/2024 18:00,98.8,kWh
03/10/2024 18:30,86.2,kWh
03/10/2024 19:00,79.8,kWh
03/10/2024 19:30,69.6,kWh
03/10/2024 20:00,68.8,kWh
03/10/2024 20:30,67.2,kWh
03/10/2024 21:00,66,kWh
03/10/2024 21:30,64.2,kWh
03/10/2024 22:00,65.4,kWh
03/10/2024 22:30,63.6,kWh
03/10/2024 23:00,63.4,kWh
03/10/2024 23:30,63.4,kWh
04/10/2024 00:00,65.4,kWh
04/10/2024 00:30,69.4,kWh
04/10/2024 01:00,69.8,kWh
04/10/2024 01:30,69,kWh
04/10/2024 02:00,70.6,kWh
04/10/2024 02:30,70.4,kWh
04/10/2024 03:00,71.4,kWh
04/10/2024 03:30,74.4,kWh
04/10/2024 04:00,78.6,kWh
04/10/2024 04:30,78.2,kWh
04/10/2024 05:00,80.4,kWh
04/10/2024 05:30,81.6,kWh
04/10/2024 06:00,77,kWh
04/10/2024 06:30,71.4,kWh
04/10/2024 07:00,89.4,kWh
04/10/2024 07:30,112.8,kWh
04/10/2024 08:00,111.4,kWh
04/10/2024 08:30,124.2,kWh
04/10/2024 09:00,123,kWh
04/10/2024 09:30,115,kWh
04/10/2024 10:00,114.6,kWh
04/10/2024 10:30,115.4,kWh
04/10/2024 11:00,112.4,kWh
04/10/2024 11:30,111.4,kWh
04/10/2024 12:00,105.2,kWh
04/10/2024 12:30,116.8,kWh
04/10/2024 13:00,111.8,kWh
04/10/2024 13:30,108.6,kWh
04/10/2024 14:00,115.2,kWh
04/10/2024 14:30,118,kWh
04/10/2024 15:00,111.4,kWh
04/10/2024 15:30,112.2,kWh
04/10/2024 16:00,112,kWh
04/10/2024 16:30,99.8,kWh
04/10/2024 17:00,90.8,kWh
04/10/2024 17:30,85.4,kWh
04/10/2024 18:00,82,kWh
04/10/2024 18:30,73.8,kWh
04/10/2024 19:00,74.6,kWh
04/10/2024 19:30,67.4,kWh
04/10/2024 20:00,66,kWh
04/10/2024 20:30,65.6,kWh
04/10/2024 21:00,65,kWh
04/10/2024 21:30,69,kWh
04/10/2024 22:00,65.2,kWh
04/10/2024 22:30,64,kWh
04/10/2024 23:00,63.8,kWh
04/10/2024 23:30,64,kWh
05/10/2024 00:00,65.8,kWh
05/10/2024 00:30,72,kWh
05/10/2024 01:00,69.6,kWh
05/10/2024 01:30,72.2,kWh
05/10/2024 02:00,71.4,kWh
05/10/2024 02:30,72.4,kWh
05/10/2024 03:00,73.6,kWh
05/10/2024 03:30,73.8,kWh
05/10/2024 04:00,73.4,kWh
05/10/2024 04:30,75.2,kWh
05/10/2024 05:00,77.8,kWh
05/10/2024 05:30,78.8,kWh
05/10/2024 06:00,74.2,kWh
05/10/2024 06:30,68.8,kWh
05/10/2024 07:00,69,kWh
05/10/2024 07:30,71.4,kWh
05/10/2024 08:00,70.4,kWh
05/10/2024 08:30,70.2,kWh
05/10/2024 09:00,74.6,kWh
05/10/2024 09:30,72,kWh
05/10/2024 10:00,75.4,kWh
05/10/2024 10:30,72.2,kWh
05/10/2024 11:00,75.6,kWh
05/10/2024 11:30,75.2,kWh
05/10/2024 12:00,75.8,kWh
05/10/2024 12:30,76,kWh
05/10/2024 13:00,72,kWh
05/10/2024 13:30,68.4,kWh
05/10/2024 14:00,68.6,kWh
05/10/2024 14:30,67.2,kWh
05/10/2024 15:00,68.2,kWh
05/10/2024 15:30,68.2,kWh
05/10/2024 16:00,69.6,kWh
05/10/2024 16:30,68,kWh
05/10/2024 17:00,66.4,kWh
05/10/2024 17:30,69.6,kWh
05/10/2024 18:00,68.6,kWh
05/10/2024 18:30,66.8,kWh
05/10/2024 19:00,70,kWh
05/10/2024 19:30,68.4,kWh
05/10/2024 20:00,69.2,kWh
05/10/2024 20:30,68.8,kWh
05/10/2024 21:00,67.2,kWh
05/10/2024 21:30,69,kWh
05/10/2024 22:00,68,kWh
05/10/2024 22:30,67.4,kWh
05/10/2024 23:00,66.4,kWh
05/10/2024 23:30,66.4,kWh
06/10/2024 00:00,68.2,kWh
06/10/2024 00:30,77.2,kWh
06/10/2024 01:00,76.2,kWh
06/10/2024 01:30,78,kWh
06/10/2024 02:00,76,kWh
06/10/2024 02:30,75.6,kWh
06/10/2024 03:00,76.6,kWh
06/10/2024 03:30,76,kWh
06/10/2024 04:00,75.8,kWh
06/10/2024 04:30,76.6,kWh
06/10/2024 05:00,76,kWh
06/10/2024 05:30,76.2,kWh
06/10/2024 06:00,74,kWh
06/10/2024 06:30,68.2,kWh
06/10/2024 07:00,69.4,kWh
06/10/2024 07:30,69.2,kWh
06/10/2024 08:00,69,kWh
06/10/2024 08:30,68.6,kWh
06/10/2024 09:00,69.2,kWh
06/10/2024 09:30,68.6,kWh
06/10/2024 10:00,67.8,kWh
06/10/2024 10:30,68.2,kWh
06/10/2024 11:00,69.8,kWh
06/10/2024 11:30,68.8,kWh
06/10/2024 12:00,68.6,kWh
06/10/2024 12:30,69,kWh
06/10/2024 13:00,69,kWh
06/10/2024 13:30,67.8,kWh
06/10/2024 14:00,68,kWh
06/10/2024 14:30,67.2,kWh
06/10/2024 15:00,68.2,kWh
06/10/2024 15:30,68.2,kWh
06/10/2024 16:00,67.6,kWh
06/10/2024 16:30,69,kWh
06/10/2024 17:00,67.6,kWh
06/10/2024 17:30,70.4,kWh
06/10/2024 18:00,69.6,kWh
06/10/2024 18:30,68,kWh
06/10/2024 19:00,69.2,kWh
06/10/2024 19:30,69.2,kWh
06/10/2024 20:00,69.8,kWh
06/10/2024 20:30,68,kWh
06/10/2024 21:00,69.4,kWh
06/10/2024 21:30,68.2,kWh
06/10/2024 22:00,67.2,kWh
06/10/2024 22:30,67.6,kWh
06/10/2024 23:00,66.8,kWh
06/10/2024 23:30,67.4,kWh
07/10/2024 00:00,72.2,kWh
07/10/2024 00:30,78.6,kWh
07/10/2024 01:00,78.6,kWh
07/10/2024 01:30,78.6,kWh
07/10/2024 02:00,76.6,kWh
07/10/2024 02:30,78.4,kWh
07/10/2024 03:00,77.6,kWh
07/10/2024 03:30,78,kWh
07/10/2024 04:00,78.2,kWh
07/10/2024 04:30,78.2,kWh
07/10/2024 05:00,77.6,kWh
07/10/2024 05:30,79,kWh
07/10/2024 06:00,74.6,kWh
07/10/2024 06:30,70.4,kWh
07/10/2024 07:00,93,kWh
07/10/2024 07:30,120.2,kWh
07/10/2024 08:00,119.4,kWh
07/10/2024 08:30,118,kWh
07/10/2024 09:00,122.4,kWh
07/10/2024 09:30,123,kWh
07/10/2024 10:00,125,kWh
07/10/2024 10:30,125.4,kWh
07/10/2024 11:00,126,kWh
07/10/2024 11:30,122.2,kWh
07/10/2024 12:00,126.4,kWh
07/10/2024 12:30,126.2,kWh
07/10/2024 13:00,125.6,kWh
07/10/2024 13:30,119.2,kWh
07/10/2024 14:00,124.6,kWh
07/10/2024 14:30,120,kWh
07/10/2024 15:00,114.8,kWh
07/10/2024 15:30,112.6,kWh
07/10/2024 16:00,100.6,kWh
07/10/2024 16:30,107.4,kWh
07/10/2024 17:00,103.8,kWh
07/10/2024 17:30,98,kWh
07/10/2024 18:00,88.8,kWh
07/10/2024 18:30,87,kWh
07/10/2024 19:00,79.4,kWh
07/10/2024 19:30,68.8,kWh
07/10/2024 20:00,68.6,kWh
07/10/2024 20:30,68.2,kWh
07/10/2024 21:00,65.2,kWh
07/10/2024 21:30,66.2,kWh
07/10/2024 22:00,66.8,kWh
07/10/2024 22:30,65.2,kWh
07/10/2024 23:00,64.8,kWh
07/10/2024 23:30,65.8,kWh
08/10/2024 00:00,66.4,kWh
08/10/2024 00:30,68.2,kWh
08/10/2024 01:00,69,kWh
08/10/2024 01:30,69.8,kWh
08/10/2024 02:00,68.2,kWh
08/10/2024 02:30,69,kWh
08/10/2024 03:00,69.4,kWh
08/10/2024 03:30,70.6,kWh
08/10/2024 04:00,71,kWh
08/10/2024 04:30,74.6,kWh
08/10/2024 05:00,70.4,kWh
08/10/2024 05:30,74,kWh
08/10/2024 06:00,71.2,kWh
08/10/2024 06:30,69.8,kWh
08/10/2024 07:00,93.6,kWh
08/10/2024 07:30,117,kWh
08/10/2024 08:00,122,kWh
08/10/2024 08:30,118,kWh
08/10/2024 09:00,122.4,kWh
08/10/2024 09:30,123.4,kWh
08/10/2024 10:00,127.2,kWh
08/10/2024 10:30,128.4,kWh
08/10/2024 11:00,129,kWh
08/10/2024 11:30,127.8,kWh
08/10/2024 12:00,131.2,kWh
08/10/2024 12:30,130,kWh
08/10/2024 13:00,128.8,kWh
08/10/2024 13:30,122.8,kWh
08/10/2024 14:00,128.4,kWh
08/10/2024 14:30,125.2,kWh
08/10/2024 15:00,123,kWh
08/10/2024 15:30,121.8,kWh
08/10/2024 16:00,121.8,kWh
08/10/2024 16:30,112.4,kWh
08/10/2024 17:00,105,kWh
08/10/2024 17:30,100.6,kWh
08/10/2024 18:00,99.2,kWh
08/10/2024 18:30,90.4,kWh
08/10/2024 19:00,82.4,kWh
08/10/2024 19:30,70.2,kWh
08/10/2024 20:00,67.8,kWh
08/10/2024 20:30,65.6,kWh
08/10/2024 21:00,66.4,kWh
08/10/2024 21:30,69.4,kWh
08/10/2024 22:00,65.6,kWh
08/10/2024 22:30,65,kWh
08/10/2024 23:00,65.2,kWh
08/10/2024 23:30,64.6,kWh
09/10/2024 00:00,66.6,kWh
09/10/2024 00:30,71,kWh
09/10/2024 01:00,68.6,kWh
09/10/2024 01:30,69.2,kWh
09/10/2024 02:00,70.2,kWh
09/10/2024 02:30,71,kWh
09/10/2024 03:00,71.6,kWh
09/10/2024 03:30,71,kWh
09/10/2024 04:00,72.8,kWh
09/10/2024 04:30,70.8,kWh
09/10/2024 05:00,72.4,kWh
09/10/2024 05:30,74.2,kWh
09/10/2024 06:00,70.6,kWh
09/10/2024 06:30,70.6,kWh
09/10/2024 07:00,101.4,kWh
09/10/2024 07:30,124.2,kWh
09/10/2024 08:00,122.6,kWh
09/10/2024 08:30,121.2,kWh
09/10/2024 09:00,115.8,kWh
09/10/2024 09:30,127,kWh
09/10/2024 10:00,126,kWh
09/10/2024 10:30,126.6,kWh
09/10/2024 11:00,125.4,kWh
09/10/2024 11:30,121.6,kWh
09/10/2024 12:00,115.2,kWh
09/10/2024 12:30,115.2,kWh
09/10/2024 13:00,117.6,kWh
09/10/2024 13:30,117.8,kWh
09/10/2024 14:00,116,kWh
09/10/2024 14:30,118,kWh
09/10/2024 15:00,117.6,kWh
09/10/2024 15:30,108,kWh
09/10/2024 16:00,104,kWh
09/10/2024 16:30,99.2,kWh
09/10/2024 17:00,95.6,kWh
09/10/2024 17:00,95.6,kWh
09/10/2024 17:30,90.2,kWh
09/10/2024 18:00,93.4,kWh
09/10/2024 18:30,89.8,kWh
09/10/2024 19:00,84.4,kWh
09/10/2024 19:30,71.4,kWh
09/10/2024 20:00,67.6,kWh
09/10/2024 20:30,68.4,kWh
09/10/2024 21:00,66,kWh
09/10/2024 21:30,66.2,kWh
09/10/2024 22:00,66,kWh
09/10/2024 22:30,65,kWh
09/10/2024 23:00,64.6,kWh
09/10/2024 23:30,64.2,kWh
10/10/2024 00:00,68,kWh
10/10/2024 00:30,71.4,kWh
10/10/2024 01:00,71.4,kWh
10/10/2024 01:30,71.8,kWh
10/10/2024 02:00,72,kWh
10/10/2024 02:30,71.4,kWh
10/10/2024 03:00,72.4,kWh
10/10/2024 03:30,70.8,kWh
10/10/2024 04:00,74.4,kWh
10/10/2024 04:30,71.6,kWh
10/10/2024 05:00,73.6,kWh
10/10/2024 05:30,74.2,kWh
10/10/2024 06:00,75.8,kWh
10/10/2024 06:30,68.4,kWh
10/10/2024 07:00,84.598,kWh
10/10/2024 07:30,114.6,kWh
10/10/2024 08:00,113.8,kWh
10/10/2024 08:30,116.8,kWh
10/10/2024 09:00,124.2,kWh
10/10/2024 09:30,128.6,kWh
10/10/2024 10:00,120.4,kWh
10/10/2024 10:30,123.6,kWh
10/10/2024 11:00,124.2,kWh
10/10/2024 11:30,128.2,kWh
10/10/2024 12:00,120.4,kWh
10/10/2024 12:30,124.4,kWh
10/10/2024 13:00,123.4,kWh
10/10/2024 13:30,128.2,kWh
10/10/2024 14:00,124.8,kWh
10/10/2024 14:30,130.8,kWh
10/10/2024 15:00,125.8,kWh
10/10/2024 15:30,125,kWh
10/10/2024 16:00,119,kWh
10/10/2024 16:30,112,kWh
10/10/2024 17:00,108,kWh
10/10/2024 17:30,95.8,kWh
10/10/2024 18:00,89.4,kWh
10/10/2024 18:30,89,kWh
10/10/2024 19:00,88.2,kWh
10/10/2024 19:30,72.8,kWh
10/10/2024 20:00,71.6,kWh
10/10/2024 20:30,66.2,kWh
10/10/2024 21:00,68.8,kWh
10/10/2024 21:30,68.4,kWh
10/10/2024 22:00,65.6,kWh
10/10/2024 22:30,66,kWh
10/10/2024 23:00,63.4,kWh
10/10/2024 23:30,64.2,kWh
11/10/2024 00:00,67.2,kWh
11/10/2024 00:30,77.2,kWh
11/10/2024 01:00,79.6,kWh
11/10/2024 01:30,79.2,kWh
11/10/2024 02:00,82,kWh
11/10/2024 02:30,83.2,kWh
11/10/2024 03:00,87.2,kWh
11/10/2024 03:30,85.2,kWh
11/10/2024 04:00,87,kWh
11/10/2024 04:30,85.6,kWh
11/10/2024 05:00,87.6,kWh
11/10/2024 05:30,88.6,kWh
11/10/2024 06:00,80.6,kWh
11/10/2024 06:30,69.6,kWh
11/10/2024 07:00,86.8,kWh
11/10/2024 07:30,121.8,kWh
11/10/2024 08:00,125.4,kWh
11/10/2024 08:30,137.6,kWh
11/10/2024 09:00,145,kWh
11/10/2024 09:30,147.2,kWh
11/10/2024 10:00,147.2,kWh
11/10/2024 10:30,144.6,kWh
11/10/2024 11:00,138.2,kWh
11/10/2024 11:30,137.4,kWh
11/10/2024 12:00,135.4,kWh
11/10/2024 12:30,126.4,kWh
11/10/2024 13:00,122.8,kWh
11/10/2024 13:30,124.4,kWh
11/10/2024 14:00,118.2,kWh
11/10/2024 14:30,119.8,kWh
11/10/2024 15:00,117.4,kWh
11/10/2024 15:30,108.2,kWh
11/10/2024 16:00,103,kWh
11/10/2024 16:30,97,kWh
11/10/2024 17:00,92.8,kWh
11/10/2024 17:30,89.4,kWh
11/10/2024 18:00,86.8,kWh
11/10/2024 18:30,82,kWh
11/10/2024 19:00,79.4,kWh
11/10/2024 19:30,72.4,kWh
11/10/2024 20:00,66.4,kWh
11/10/2024 20:30,69.8,kWh
11/10/2024 21:00,69.4,kWh
11/10/2024 21:30,68.2,kWh
11/10/2024 22:00,65.6,kWh
11/10/2024 22:30,65,kWh
11/10/2024 23:00,63.8,kWh
11/10/2024 23:30,63,kWh
12/10/2024 00:00,67.6,kWh
12/10/2024 00:30,77.4,kWh
12/10/2024 01:00,77.4,kWh
12/10/2024 01:30,80,kWh
12/10/2024 02:00,79.6,kWh
12/10/2024 02:30,80.8,kWh
12/10/2024 03:00,79.2,kWh
12/10/2024 03:30,80.4,kWh
12/10/2024 04:00,81,kWh
12/10/2024 04:30,81,kWh
12/10/2024 05:00,79.6,kWh
12/10/2024 05:30,79.6,kWh
12/10/2024 06:00,76.2,kWh
12/10/2024 06:30,67.8,kWh
12/10/2024 07:00,69.8,kWh
12/10/2024 07:30,70.8,kWh
12/10/2024 08:00,69.4,kWh
12/10/2024 08:30,71.2,kWh
12/10/2024 09:00,70.6,kWh
12/10/2024 09:30,70.6,kWh
12/10/2024 10:00,70.6,kWh
12/10/2024 10:30,69.4,kWh
12/10/2024 11:00,67.8,kWh
12/10/2024 11:30,68.8,kWh
